Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Custom Label 0 (product.metafields.custom.custom_label_0),Google Product Category (product.metafields.custom.google_product_category),Age Group (product.metafields.google.age_group),Condition (product.metafields.google.condition),Gender (product.metafields.google.gender),Google Product Category (product.metafields.google.google_product_category),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Active ingredient (product.metafields.shopify.active-ingredient),Application method (product.metafields.shopify.application-method),Application type (product.metafields.shopify.application-type),Body area (product.metafields.shopify.body-area),Cleanser type (product.metafields.shopify.cleanser-type),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic finish (product.metafields.shopify.cosmetic-finish),Cosmetic function (product.metafields.shopify.cosmetic-function),Coverage level (product.metafields.shopify.coverage-level),Dispenser type (product.metafields.shopify.dispenser-type),Exfoliation method (product.metafields.shopify.exfoliation-method),Eye care applicator type (product.metafields.shopify.eye-care-applicator-type),Eyebrow applicator type (product.metafields.shopify.eyebrow-applicator-type),Face area (product.metafields.shopify.face-area),Hair care effect (product.metafields.shopify.hair-care-effect),Hair care items included (product.metafields.shopify.hair-care-items-included),Lip makeup opacity (product.metafields.shopify.lip-makeup-opacity),Lipstick effect (product.metafields.shopify.lipstick-effect),Makeup shade (product.metafields.shopify.makeup-color-shade),Makeup features (product.metafields.shopify.makeup-features),Material (product.metafields.shopify.material),Moisturizer type (product.metafields.shopify.moisturizer-type),PA rating (product.metafields.shopify.pa-rating),Package type (product.metafields.shopify.package-type),Product form (product.metafields.shopify.product-form),Rinse requirement (product.metafields.shopify.rinse-requirement),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),Skin care mask type (product.metafields.shopify.skin-care-mask-type),SPF level (product.metafields.shopify.spf-level),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Texture (product.metafields.shopify.texture),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / Canada,Price / Canada,Compare At Price / Canada,Included / United Arab Emirate,Price / United Arab Emirate,Compare At Price / United Arab Emirate,Included / United States,Price / United States,Compare At Price / United States,Status
holika-holika-aloe-soothing-essence-skin-care-special-kit-hcw-holika-8806334380588,Holika Holika Aloe Soothing Essence Skin Care Special Kit,"<p><strong>Holika Holika Aloe Soothing Essence Skin Care Special Kit</strong> is a K-beauty essence selected for an easy, effective everyday routine. The product name highlights aloe for targeted skincare care.</p><ul>
<li>Helps refresh and prep skin after cleansing</li>
<li>Supports a smooth, hydrated-looking complexion</li>
<li>Layers comfortably with the rest of your routine</li>
</ul><p><strong>How to use:</strong> Apply a small amount after cleansing and toner, then follow with moisturizer.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",Holika Holika,Health & Beauty > Personal Care > Cosmetics,Essence,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, serum-essence, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-HOLIKA-8806334380588,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8806334380588,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_0c182e6f-8a25-41bf-8514-d26f13c56d7f.jpg?v=1787812176,1,Holika Holika Aloe Soothing Essence Skin Care Special Kit,false,Holika Holika Aloe Soothing Essence Skin Care Special Kit | Genze Hub,Holika Holika Aloe Soothing Essence Skin Care Special Kit from Genze Hub. Shop serum & essence with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-HOLIKA-8806334380588,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_0c182e6f-8a25-41bf-8514-d26f13c56d7f.jpg?v=1787812176,g,,,true,,,true,,,true,,,true,,,active
holika-holika-aloe-soothing-special-edition-kit-hcw-holika-8806334386740,Holika Holika Aloe Soothing Special Edition Kit,"<p><strong>Holika Holika Aloe Soothing Special Edition Kit</strong> is a K-beauty k-beauty selected for an easy, effective everyday routine. The product name highlights aloe for targeted skincare care.</p><ul>
<li>Easy to add to a daily beauty routine</li>
<li>Designed for comfortable everyday use</li>
<li>Helps create a polished, well-cared-for look</li>
</ul><p><strong>How to use:</strong> Use as directed on the product packaging and incorporate into your routine as appropriate.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",Holika Holika,Health & Beauty > Personal Care > Cosmetics,K-Beauty,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-HOLIKA-8806334386740,0.0,shopify,deny,manual,15.99,,true,true,,,,,'8806334386740,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_78d61df7-c176-441d-b97e-cd2f256e04ab.jpg?v=1787812174,1,Holika Holika Aloe Soothing Special Edition Kit,false,Holika Holika Aloe Soothing Special Edition Kit | Genze Hub,Holika Holika Aloe Soothing Special Edition Kit from Genze Hub. Shop beauty with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics,unisex,adult,HCW-HOLIKA-8806334386740,new,FALSE,K-Beauty,Cosmetics,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_78d61df7-c176-441d-b97e-cd2f256e04ab.jpg?v=1787812174,g,,,true,,,true,,,true,,,true,,,active
holika-holika-aloe-waterproof-sun-cream-70ml-hcw-holika-8806334388850,Holika Holika Aloe Waterproof Sun Cream 70ml,"<p><strong>Holika Holika Aloe Waterproof Sun Cream 70ml</strong> is a K-beauty sunscreen selected for an easy, effective everyday routine. The product name highlights aloe for targeted skincare care.</p><ul>
<li>Helps replenish everyday moisture</li>
<li>Supports soft, smooth, comfortable-looking skin</li>
<li>Seals in hydration as the final skincare step</li>
</ul><p><strong>How to use:</strong> Apply an appropriate amount as the moisturizing step of your routine.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",Holika Holika,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, sunscreen, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-HOLIKA-8806334388850,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8806334388850,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_16ff2f94-fae6-49aa-bb99-311e823ab466.png?v=1787812172,1,Holika Holika Aloe Waterproof Sun Cream 70ml,false,Holika Holika Aloe Waterproof Sun Cream 70ml | Genze Hub,Holika Holika Aloe Waterproof Sun Cream 70ml from Genze Hub. Shop sunscreen with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,unisex,adult,HCW-HOLIKA-8806334388850,new,FALSE,K-Beauty,Sunscreen,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_16ff2f94-fae6-49aa-bb99-311e823ab466.png?v=1787812172,g,,,true,,,true,,,true,,,true,,,active
holika-holika-aqua-petit-jelly-bb-01-spf20-hcw-holika-8806334348465,Holika Holika Aqua Petit Jelly BB 01 SPF20,"<p><strong>Holika Holika Aqua Petit Jelly BB 01 SPF20</strong> is a K-beauty sunscreen selected for an easy, effective everyday routine.</p><ul>
<li>Combines daily skincare with sun-care convenience</li>
<li>Designed for comfortable everyday wear</li>
<li>Layers easily into a morning routine</li>
</ul><p><strong>How to use:</strong> Apply generously as the final step of your morning skincare routine. Reapply as needed according to the product directions.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",Holika Holika,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, sunscreen, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-HOLIKA-8806334348465,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8806334348465,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_b08f346f-b353-4b34-a9eb-48dce68543a7.jpg?v=1787812170,1,Holika Holika Aqua Petit Jelly BB 01 SPF20,false,Holika Holika Aqua Petit Jelly BB 01 SPF20 | Genze Hub,Holika Holika Aqua Petit Jelly BB 01 SPF20 from Genze Hub. Shop sunscreen with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,unisex,adult,HCW-HOLIKA-8806334348465,new,FALSE,K-Beauty,Sunscreen,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_b08f346f-b353-4b34-a9eb-48dce68543a7.jpg?v=1787812170,g,,,true,,,true,,,true,,,true,,,active
holika-holika-aqua-petit-jelly-bb-02-spf20-hcw-holika-8806334348472,Holika Holika Aqua Petit Jelly BB 02 SPF20,"<p><strong>Holika Holika Aqua Petit Jelly BB 02 SPF20</strong> is a K-beauty sunscreen selected for an easy, effective everyday routine.</p><ul>
<li>Combines daily skincare with sun-care convenience</li>
<li>Designed for comfortable everyday wear</li>
<li>Layers easily into a morning routine</li>
</ul><p><strong>How to use:</strong> Apply generously as the final step of your morning skincare routine. Reapply as needed according to the product directions.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",Holika Holika,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,Sunscreen,"2-4-weeks, beauty, draft-import, K-Beauty, nail-care, ships-from-us, sunscreen, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-HOLIKA-8806334348472,0.0,shopify,deny,manual,12.99,,true,true,,,,,'8806334348472,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_76dd18ee-5fe0-4a07-ac7c-c62b7d79dc8d.jpg?v=1787812168,1,Holika Holika Aqua Petit Jelly BB 02 SPF20,false,Holika Holika Aqua Petit Jelly BB 02 SPF20 | Genze Hub,Holika Holika Aqua Petit Jelly BB 02 SPF20 from Genze Hub. Shop sunscreen with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen,unisex,adult,HCW-HOLIKA-8806334348472,new,FALSE,K-Beauty,Sunscreen,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_76dd18ee-5fe0-4a07-ac7c-c62b7d79dc8d.jpg?v=1787812168,g,,,true,,,true,,,true,,,true,,,active
holika-holika-baby-silky-foot-one-shot-peeling-hcw-holika-8806334389130,Holika Holika Baby Silky Foot One Shot Peeling,"<p><strong>Holika Holika Baby Silky Foot One Shot Peeling</strong> is a K-beauty face mask selected for an easy, effective everyday routine.</p><ul>
<li>Delivers a concentrated skincare step</li>
<li>Helps skin look refreshed and well cared for</li>
<li>Ideal for an easy at-home self-care routine</li>
</ul><p><strong>How to use:</strong> Use on clean skin and follow the directions on the product packaging. Remove or rinse as directed, then continue your routine.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",Holika Holika,Health & Beauty > Personal Care > Cosmetics > Skin Care > Skin Care Masks & Peels,Face Mask,"2-4-weeks, beauty, draft-import, face-mask-treatment, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-HOLIKA-8806334389130,0.0,shopify,deny,manual,11.99,,true,true,,,,,'8806334389130,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_af87ac92-ad8b-4bbe-95e4-d1b50fb02b7e.jpg?v=1787812157,1,Holika Holika Baby Silky Foot One Shot Peeling,false,Holika Holika Baby Silky Foot One Shot Peeling | Genze Hub,Holika Holika Baby Silky Foot One Shot Peeling from Genze Hub. Shop face mask & treatment with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Skin Care Masks & Peels,unisex,adult,HCW-HOLIKA-8806334389130,new,FALSE,K-Beauty,Skin Care Masks & Peels,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_af87ac92-ad8b-4bbe-95e4-d1b50fb02b7e.jpg?v=1787812157,g,,,true,,,true,,,true,,,true,,,active
holika-holika-bare-dew-tone-up-cream-fresh-40ml-hcw-holika-8806334363741,Holika Holika Bare Dew Tone Up Cream Fresh 40ml,"<p><strong>Holika Holika Bare Dew Tone Up Cream Fresh 40ml</strong> is a K-beauty moisturizer selected for an easy, effective everyday routine.</p><ul>
<li>Helps replenish everyday moisture</li>
<li>Supports soft, smooth, comfortable-looking skin</li>
<li>Seals in hydration as the final skincare step</li>
</ul><p><strong>How to use:</strong> Apply an appropriate amount as the moisturizing step of your routine.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",Holika Holika,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Moisturizers,Moisturizer,"2-4-weeks, beauty, draft-import, K-Beauty, moisturizer, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-HOLIKA-8806334363741,0.0,shopify,deny,manual,11.99,,true,true,,,,,'8806334363741,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_1502cb14-cbb2-4c93-82b1-44cb6da94092.jpg?v=1787812154,1,Holika Holika Bare Dew Tone Up Cream Fresh 40ml,false,Holika Holika Bare Dew Tone Up Cream Fresh 40ml | Genze Hub,Holika Holika Bare Dew Tone Up Cream Fresh 40ml from Genze Hub. Shop moisturizer with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Moisturizers,unisex,adult,HCW-HOLIKA-8806334363741,new,FALSE,K-Beauty,Face Moisturizers,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_1502cb14-cbb2-4c93-82b1-44cb6da94092.jpg?v=1787812154,g,,,true,,,true,,,true,,,true,,,active
holika-holika-bare-dew-tone-up-cream-glow-40ml-hcw-holika-8806334384944,Holika Holika Bare Dew Tone Up Cream Glow 40ml,"<p><strong>Holika Holika Bare Dew Tone Up Cream Glow 40ml</strong> is a K-beauty moisturizer selected for an easy, effective everyday routine.</p><ul>
<li>Helps replenish everyday moisture</li>
<li>Supports soft, smooth, comfortable-looking skin</li>
<li>Seals in hydration as the final skincare step</li>
</ul><p><strong>How to use:</strong> Apply an appropriate amount as the moisturizing step of your routine.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",Holika Holika,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Moisturizers,Moisturizer,"2-4-weeks, beauty, draft-import, K-Beauty, moisturizer, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-HOLIKA-8806334384944,0.0,shopify,deny,manual,11.99,,true,true,,,,,'8806334384944,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_c49c738d-b230-41ff-8389-9d68f47928e8.jpg?v=1787812152,1,Holika Holika Bare Dew Tone Up Cream Glow 40ml,false,Holika Holika Bare Dew Tone Up Cream Glow 40ml | Genze Hub,Holika Holika Bare Dew Tone Up Cream Glow 40ml from Genze Hub. Shop moisturizer with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Moisturizers,unisex,adult,HCW-HOLIKA-8806334384944,new,FALSE,K-Beauty,Face Moisturizers,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_c49c738d-b230-41ff-8389-9d68f47928e8.jpg?v=1787812152,g,,,true,,,true,,,true,,,true,,,active
holika-holika-black-caviar-antiwrinkle-cream-hcw-holika-8806334337629,Holika Holika Black Caviar Antiwrinkle Cream,"<p><strong>Holika Holika Black Caviar Antiwrinkle Cream</strong> is a K-beauty moisturizer selected for an easy, effective everyday routine.</p><ul>
<li>Helps replenish everyday moisture</li>
<li>Supports soft, smooth, comfortable-looking skin</li>
<li>Seals in hydration as the final skincare step</li>
</ul><p><strong>How to use:</strong> Apply an appropriate amount as the moisturizing step of your routine.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",Holika Holika,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Moisturizers,Moisturizer,"2-4-weeks, beauty, draft-import, K-Beauty, moisturizer, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-HOLIKA-8806334337629,0.0,shopify,deny,manual,15.99,,true,true,,,,,'8806334337629,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_af1bd0dc-ec5c-47ae-b491-dec57ebc079b.jpg?v=1787812150,1,Holika Holika Black Caviar Antiwrinkle Cream,false,Holika Holika Black Caviar Antiwrinkle Cream | Genze Hub,Holika Holika Black Caviar Antiwrinkle Cream from Genze Hub. Shop moisturizer with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Moisturizers,unisex,adult,BLACK,new,FALSE,K-Beauty,Face Moisturizers,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_af1bd0dc-ec5c-47ae-b491-dec57ebc079b.jpg?v=1787812150,g,,,true,,,true,,,true,,,true,,,active
holika-holika-black-caviar-antiwrinkle-emulsion-hcw-holika-8806334337599,Holika Holika Black Caviar Antiwrinkle Emulsion,"<p><strong>Holika Holika Black Caviar Antiwrinkle Emulsion</strong> is a K-beauty moisturizer selected for an easy, effective everyday routine.</p><ul>
<li>Helps replenish everyday moisture</li>
<li>Supports soft, smooth, comfortable-looking skin</li>
<li>Seals in hydration as the final skincare step</li>
</ul><p><strong>How to use:</strong> Apply an appropriate amount as the moisturizing step of your routine.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",Holika Holika,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Moisturizers,Moisturizer,"2-4-weeks, beauty, draft-import, K-Beauty, moisturizer, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-HOLIKA-8806334337599,0.0,shopify,deny,manual,11.99,,true,true,,,,,'8806334337599,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_758a229c-9c10-4760-82a9-b3ea9cb5947c.webp?v=1787812142,1,Holika Holika Black Caviar Antiwrinkle Emulsion,false,Holika Holika Black Caviar Antiwrinkle Emulsion | Genze Hub,Holika Holika Black Caviar Antiwrinkle Emulsion from Genze Hub. Shop moisturizer with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Face Moisturizers,unisex,adult,BLACK,new,FALSE,K-Beauty,Face Moisturizers,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_758a229c-9c10-4760-82a9-b3ea9cb5947c.webp?v=1787812142,g,,,true,,,true,,,true,,,true,,,active
holika-holika-black-caviar-antiwrinkle-eye-cream-hcw-holika-8806334337612,Holika Holika Black Caviar Antiwrinkle Eye Cream,"<p><strong>Holika Holika Black Caviar Antiwrinkle Eye Cream</strong> is a K-beauty eye care selected for an easy, effective everyday routine.</p><ul>
<li>Helps replenish everyday moisture</li>
<li>Supports soft, smooth, comfortable-looking skin</li>
<li>Seals in hydration as the final skincare step</li>
</ul><p><strong>How to use:</strong> Apply an appropriate amount as the moisturizing step of your routine.</p><p><strong>Good to know:</strong> Check the product packaging for the complete ingredient list and specific directions, especially if your skin is sensitive.</p>",Holika Holika,Health & Beauty > Personal Care > Cosmetics > Skin Care > Eye Creams,Eye Care,"2-4-weeks, beauty, draft-import, eye-care, K-Beauty, nail-care, ships-from-us, supplier-in-stock",true,Default Title,Default Title,,,,,,,,HCW-HOLIKA-8806334337612,0.0,shopify,deny,manual,14.99,,true,true,,,,,'8806334337612,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_cbac1fc5-e775-41fd-90bc-3f73bac19b32.webp?v=1787812141,1,Holika Holika Black Caviar Antiwrinkle Eye Cream,false,Holika Holika Black Caviar Antiwrinkle Eye Cream | Genze Hub,Holika Holika Black Caviar Antiwrinkle Eye Cream from Genze Hub. Shop eye care with 2–4 weeks delivery selection. View price and availability for worldwide delivery from the United States; this item is currently available.,Health & Beauty > Personal Care > Cosmetics > Skin Care > Eye Creams,unisex,adult,BLACK,new,FALSE,K-Beauty,Eye Creams,Ships From US,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0687/8527/4978/files/file_cbac1fc5-e775-41fd-90bc-3f73bac19b32.webp?v=1787812141,g,,,true,,,true,,,true,,,true,,,active
